Insert(-212.56,Value0)
Insert(87.27,Value1010)
Insert(777.5,Value1011)
Insert(675.45,Value1012)
Insert(-248.0,Value1013)
Insert(-712.4,Value1014)
Insert(22.56,Value1015)
Insert(-1377.22,Value1016)
Insert(215.78,Value1017)
Insert(-1190.26,Value1018)
Insert(-412.05,Value1019)
Insert(585.5,Value1020)
Insert(-1166.68,Value1021)
Insert(-1100.85,Value1022)
Insert(160.44,Value1023)
Insert(-472.89,Value1024)
Insert(1279.25,Value1025)
Insert(1466.35,Value1026)
Insert(-74.11,Value1027)
Insert(-44.96,Value1028)
Insert(-1323.38,Value1029)
Insert(561.31,Value1030)
Insert(-199.25,Value1031)
Insert(-278.17,Value1032)
Insert(-654.51,Value1033)
Insert(-1180.19,Value1034)
Insert(375.34,Value1035)
Insert(-359.18,Value1036)
Insert(-302.64,Value1037)
Insert(835.5,Value1038)
Insert(-75.33,Value1039)
Insert(948.68,Value1040)
Insert(1203.44,Value1041)
Insert(-391.79,Value1042)
Insert(1061.02,Value1043)
Insert(1007.45,Value1044)
Insert(506.73,Value1045)
Insert(286.55,Value1046)
Insert(1400.79,Value1047)
Insert(-1292.85,Value1048)
Insert(1107.33,Value1049)
Insert(267.6,Value1050)
Insert(-672.89,Value1051)
Insert(-110.25,Value1052)
Insert(-92.1,Value1053)
Insert(-485.2,Value1054)
Insert(1061.45,Value1055)
Insert(860.56,Value1056)
Insert(306.09,Value1057)
Insert(-989.14,Value1058)
Insert(1443.08,Value1059)
Insert(966.28,Value1060)
Insert(1243.01,Value1061)
Insert(-1180.26,Value1062)
Insert(-220.03,Value1063)
Insert(-1118.76,Value1064)
Insert(-1399.2,Value1065)
Insert(-142.67,Value1066)
Insert(-109.44,Value1067)
Insert(-392.53,Value1068)
Insert(-109.0,Value1069)
Insert(-624.84,Value1070)
Insert(505.14,Value1071)
Insert(758.08,Value1072)
Insert(1439.48,Value1073)
Insert(153.79,Value1074)
Insert(978.88,Value1075)
Insert(1422.42,Value1076)
Insert(476.6,Value1077)
Insert(-319.22,Value1078)
Insert(-254.95,Value1079)
Insert(1385.42,Value1080)
Insert(-1042.44,Value1081)
Insert(-1001.18,Value1082)
Insert(504.71,Value1083)
Insert(352.21,Value1084)
Insert(-571.74,Value1085)
Insert(954.3,Value1086)
Insert(-710.8,Value1087)
Insert(835.34,Value1088)
Insert(684.62,Value1089)
Insert(541.21,Value1090)
Insert(-58.95,Value1091)
Insert(36.64,Value1092)
Insert(-291.67,Value1093)
Insert(-1179.66,Value1094)
Insert(124.71,Value1095)
Insert(82.63,Value1096)
Insert(-1081.16,Value1097)
Insert(-556.96,Value1098)
Insert(-768.81,Value1099)
Insert(741.62,Value1100)
Insert(1476.24,Value1101)
Insert(884.37,Value1102)
Insert(-312.54,Value1103)
Insert(388.39,Value1104)
Insert(332.42,Value1105)
Insert(-1416.49,Value1106)
Insert(67.47,Value1107)
Insert(689.25,Value1108)
Insert(-58.06,Value1109)
Insert(-1398.6,Value1110)
Insert(263.91,Value1111)
Insert(752.48,Value1112)
Insert(742.0,Value1113)
Insert(1126.41,Value1114)
Insert(-1026.21,Value1115)
Insert(820.94,Value1116)
Insert(1195.37,Value1117)
Insert(880.37,Value1118)
Insert(-1161.51,Value1119)
Insert(488.56,Value1120)
Insert(-39.69,Value1121)
Insert(-1416.69,Value1122)
Insert(-130.63,Value1123)
Insert(331.44,Value1124)
Insert(675.74,Value1125)
Insert(-1289.04,Value1126)
Insert(718.46,Value1127)
Insert(1255.28,Value1128)
Insert(-1209.71,Value1129)
Insert(1164.5,Value1130)
Insert(172.88,Value1131)
Insert(1499.7,Value1132)
Insert(727.9,Value1133)
Insert(-887.59,Value1134)
Insert(-326.25,Value1135)
Insert(-352.51,Value1136)
Insert(1022.35,Value1137)
Insert(1425.59,Value1138)
Insert(-1021.55,Value1139)
Insert(1188.19,Value1140)
Insert(567.67,Value1141)
Insert(703.11,Value1142)
Insert(-190.23,Value1143)
Insert(-1494.07,Value1144)
Insert(125.52,Value1145)
Insert(334.13,Value1146)
Insert(232.36,Value1147)
Insert(-228.76,Value1148)
Insert(325.51,Value1149)
Insert(670.95,Value1150)
Insert(-1406.85,Value1151)
Insert(1316.38,Value1152)
Insert(1266.77,Value1153)
Insert(-362.49,Value1154)
Insert(-1383.27,Value1155)
Insert(448.7,Value1156)
Insert(1100.49,Value1157)
Insert(-723.03,Value1158)
Insert(-123.79,Value1159)
Insert(1440.08,Value1160)
Insert(1394.51,Value1161)
Insert(655.6,Value1162)
Insert(-1309.86,Value1163)
Insert(-209.96,Value1164)
Insert(157.48,Value1165)
Insert(522.1,Value1166)
Insert(662.35,Value1167)
Insert(195.16,Value1168)
Insert(1352.62,Value1169)
Insert(-647.68,Value1170)
Insert(412.83,Value1171)
Insert(492.91,Value1172)
Insert(-242.33,Value1173)
Insert(-1239.62,Value1174)
Insert(-1072.75,Value1175)
Insert(1321.07,Value1176)
Insert(-656.8,Value1177)
Insert(219.65,Value1178)
Insert(-251.5,Value1179)
Insert(833.26,Value1180)
Insert(-872.32,Value1181)
Insert(1248.84,Value1182)
Insert(825.03,Value1183)
Insert(-976.18,Value1184)
Insert(119.99,Value1185)
Insert(-1238.82,Value1186)
Insert(-985.01,Value1187)
Insert(-1288.76,Value1188)
Insert(-1340.39,Value1189)
Insert(-159.25,Value1190)
Insert(-315.73,Value1191)
Insert(-385.23,Value1192)
Insert(-244.51,Value1193)
Insert(-84.45,Value1194)
Insert(-248.34,Value1195)
Insert(86.35,Value1196)
Insert(-1025.17,Value1197)
Insert(-1395.4,Value1198)
Insert(-1352.99,Value1199)
Insert(226.86,Value1200)
Insert(936.8,Value1201)
Insert(-860.58,Value1202)
Insert(-945.59,Value1203)
Insert(1495.33,Value1204)
Insert(1449.43,Value1205)
Insert(-1370.51,Value1206)
Insert(975.01,Value1207)
Insert(-16.11,Value1208)
Insert(-1206.13,Value1209)
Insert(-1412.53,Value1210)
Insert(-984.67,Value1211)
Insert(-745.72,Value1212)
Insert(1140.36,Value1213)
Insert(-745.37,Value1214)
Insert(1211.64,Value1215)
Insert(1002.82,Value1216)
Insert(124.8,Value1217)
Insert(-425.75,Value1218)
Insert(544.39,Value1219)
Insert(-460.79,Value1220)
Insert(-804.44,Value1221)
Insert(-1427.08,Value1222)
Insert(665.64,Value1223)
Insert(1242.26,Value1224)
Insert(-1048.2,Value1225)
Insert(-669.21,Value1226)
Insert(1029.34,Value1227)
Insert(285.31,Value1228)
Insert(-537.18,Value1229)
Insert(817.86,Value1230)
Insert(-1234.99,Value1231)
Insert(1453.55,Value1232)
Insert(525.04,Value1233)
Insert(805.32,Value1234)
Insert(1109.05,Value1235)
Insert(-506.46,Value1236)
Insert(492.51,Value1237)
Insert(602.58,Value1238)
Insert(1423.1,Value1239)
Insert(103.88,Value1240)
Insert(-1198.0,Value1241)
Insert(-389.22,Value1242)
Insert(733.69,Value1243)
Insert(1278.33,Value1244)
Insert(920.58,Value1245)
Insert(-303.18,Value1246)
Insert(-507.81,Value1247)
Insert(812.6,Value1248)
Insert(1277.58,Value1249)
Insert(244.9,Value1250)
Insert(1453.22,Value1251)
Insert(687.55,Value1252)
Insert(-498.83,Value1253)
Insert(-1105.08,Value1254)
Insert(-822.41,Value1255)
Insert(757.67,Value1256)
Insert(-448.65,Value1257)
Insert(920.42,Value1258)
Insert(961.71,Value1259)
Insert(-494.76,Value1260)
Insert(1411.69,Value1261)
Insert(-231.24,Value1262)
Insert(-620.81,Value1263)
Insert(1034.51,Value1264)
Insert(1222.89,Value1265)
Insert(-117.0,Value1266)
Insert(-933.28,Value1267)
Insert(-65.67,Value1268)
Insert(-1175.72,Value1269)
Insert(-1214.62,Value1270)
Insert(639.94,Value1271)
Insert(-744.57,Value1272)
Insert(1110.7,Value1273)
Insert(177.23,Value1274)
Insert(285.83,Value1275)
Insert(1308.76,Value1276)
Insert(801.12,Value1277)
Insert(-873.49,Value1278)
Insert(630.45,Value1279)
Insert(-526.49,Value1280)
Insert(993.69,Value1281)
Insert(-57.04,Value1282)
Insert(305.36,Value1283)
Insert(1316.36,Value1284)
Insert(-1390.22,Value1285)
Insert(1402.19,Value1286)
Insert(744.35,Value1287)
Insert(473.67,Value1288)
Insert(1306.44,Value1289)
Insert(536.04,Value1290)
Insert(-457.73,Value1291)
Insert(455.47,Value1292)
Insert(-1332.65,Value1293)
Insert(-1353.13,Value1294)
Insert(375.06,Value1295)
Insert(958.45,Value1296)
Insert(1240.59,Value1297)
Insert(974.44,Value1298)
Insert(17.75,Value1299)
Insert(1125.87,Value1300)
Insert(216.51,Value1301)
Insert(285.25,Value1302)
Insert(-728.46,Value1303)
Insert(-65.03,Value1304)
Insert(1355.28,Value1305)
Insert(-1241.9,Value1306)
Insert(415.78,Value1307)
Insert(-323.34,Value1308)
Insert(810.43,Value1309)
Insert(447.06,Value1310)
Insert(-851.56,Value1311)
Insert(-273.67,Value1312)
Insert(1188.83,Value1313)
Insert(337.05,Value1314)
Insert(329.76,Value1315)
Insert(1481.99,Value1316)
Insert(386.56,Value1317)
Insert(-924.97,Value1318)
Insert(675.92,Value1319)
Insert(-626.55,Value1320)
Insert(-134.0,Value1321)
Insert(142.13,Value1322)
Insert(-779.07,Value1323)
Insert(-365.21,Value1324)
Insert(154.68,Value1325)
Insert(677.05,Value1326)
Insert(386.56,Value1327)
Insert(-1228.46,Value1328)
Insert(-21.2,Value1329)
Insert(-185.35,Value1330)
Insert(982.5,Value1331)
Insert(-808.34,Value1332)
Insert(-26.37,Value1333)
Insert(-439.97,Value1334)
Insert(365.1,Value1335)
Insert(396.63,Value1336)
Insert(-1049.27,Value1337)
Insert(-415.62,Value1338)
Insert(284.82,Value1339)
Insert(743.62,Value1340)
Insert(456.84,Value1341)
Insert(395.08,Value1342)
Insert(1210.43,Value1343)
Insert(-489.72,Value1344)
Insert(597.01,Value1345)
Insert(1436.13,Value1346)
Insert(-603.05,Value1347)
Insert(-786.47,Value1348)
Insert(-125.79,Value1349)
Insert(918.36,Value1350)
Insert(-465.66,Value1351)
Insert(-553.36,Value1352)
Insert(-227.21,Value1353)
Insert(206.62,Value1354)
Insert(-181.13,Value1355)
Insert(-1026.99,Value1356)
Insert(-1036.68,Value1357)
Insert(1421.21,Value1358)
Insert(1002.35,Value1359)
Insert(-669.36,Value1360)
Insert(-599.38,Value1361)
Insert(85.26,Value1362)
Insert(433.4,Value1363)
Insert(-976.65,Value1364)
Insert(-952.67,Value1365)
Insert(-683.13,Value1366)
Insert(1361.66,Value1367)
Insert(965.36,Value1368)
Insert(87.73,Value1369)
Insert(-833.17,Value1370)
Insert(969.84,Value1371)
Insert(1238.11,Value1372)
Insert(-59.04,Value1373)
Insert(880.91,Value1374)
Insert(-1152.65,Value1375)
Insert(714.7,Value1376)
Insert(577.28,Value1377)
Insert(-805.62,Value1378)
Insert(-1378.12,Value1379)
Insert(1200.86,Value1380)
Insert(-937.82,Value1381)
Insert(1035.54,Value1382)
Insert(578.43,Value1383)
Insert(357.83,Value1384)
Insert(89.99,Value1385)
Insert(1243.54,Value1386)
Insert(982.46,Value1387)
Insert(-1467.26,Value1388)
Insert(806.91,Value1389)
Insert(-703.25,Value1390)
Insert(75.48,Value1391)
Insert(927.19,Value1392)
Insert(-324.77,Value1393)
Insert(176.27,Value1394)
Insert(228.66,Value1395)
Insert(-171.96,Value1396)
Insert(82.84,Value1397)
Insert(-1120.21,Value1398)
Insert(1210.89,Value1399)
Insert(566.18,Value1400)
Insert(768.1,Value1401)
Insert(-953.53,Value1402)
Insert(-109.1,Value1403)
Insert(50.67,Value1404)
Insert(-197.16,Value1405)
Insert(-596.54,Value1406)
Insert(1135.77,Value1407)
Insert(1296.33,Value1408)
Insert(-1247.62,Value1409)
Insert(584.85,Value1410)
Insert(1026.49,Value1411)
Insert(905.39,Value1412)
Insert(-630.36,Value1413)
Insert(1145.07,Value1414)
Insert(452.38,Value1415)
Insert(1094.2,Value1416)
Insert(370.06,Value1417)
Insert(966.04,Value1418)
Insert(1035.83,Value1419)
Insert(-1355.72,Value1420)
Insert(827.38,Value1421)
Insert(-316.83,Value1422)
Insert(-333.71,Value1423)
Insert(-449.24,Value1424)
Insert(-676.1,Value1425)
Insert(-372.57,Value1426)
Insert(569.65,Value1427)
Insert(-433.53,Value1428)
Insert(80.57,Value1429)
Insert(92.04,Value1430)
Insert(-114.71,Value1431)
Insert(-920.41,Value1432)
Insert(1467.28,Value1433)
Insert(-1194.04,Value1434)
Insert(-1099.22,Value1435)
Insert(-203.72,Value1436)
Insert(1295.03,Value1437)
Insert(1264.63,Value1438)
Insert(-546.33,Value1439)
Insert(83.21,Value1440)
Insert(-1050.02,Value1441)
Insert(-150.17,Value1442)
Insert(987.98,Value1443)
Insert(-95.07,Value1444)
Insert(-139.78,Value1445)
Insert(605.44,Value1446)
Insert(855.25,Value1447)
Insert(-1408.82,Value1448)
Insert(-43.33,Value1449)
Insert(1145.54,Value1450)
Insert(742.02,Value1451)
Insert(-1378.19,Value1452)
Insert(-833.23,Value1453)
Insert(372.41,Value1454)
Insert(-30.91,Value1455)
Insert(-951.52,Value1456)
Insert(-788.58,Value1457)
Insert(-1164.49,Value1458)
Insert(-1028.38,Value1459)
Insert(1301.89,Value1460)
Insert(109.81,Value1461)
Insert(-807.34,Value1462)
Insert(-1042.84,Value1463)
Insert(236.6,Value1464)
Insert(-868.6,Value1465)
Insert(616.59,Value1466)
Insert(253.01,Value1467)
Insert(-313.46,Value1468)
Insert(-716.94,Value1469)
Insert(11.24,Value1470)
Insert(733.25,Value1471)
Insert(-1489.72,Value1472)
Insert(907.42,Value1473)
Insert(-1096.47,Value1474)
Insert(243.45,Value1475)
Insert(-1074.96,Value1476)
Insert(-256.12,Value1477)
Insert(-974.92,Value1478)
Insert(80.6,Value1479)
Insert(-1302.24,Value1480)
Insert(383.02,Value1481)
Insert(709.4,Value1482)
Insert(-1180.43,Value1483)
Insert(211.98,Value1484)
Insert(726.62,Value1485)
Insert(-16.33,Value1486)
Insert(-1008.12,Value1487)
Insert(-212.06,Value1488)
Insert(-612.61,Value1489)
Insert(-744.8,Value1490)
Insert(-1420.44,Value1491)
Insert(-660.93,Value1492)
Insert(65.43,Value1493)
Insert(1423.38,Value1494)
Insert(-541.62,Value1495)
Insert(-1357.59,Value1496)
Insert(1154.03,Value1497)
Insert(-1030.69,Value1498)
Insert(-674.19,Value1499)
Insert(-303.63,Value1500)
Insert(1034.9,Value1501)
Insert(1032.01,Value1502)
Insert(-1422.3,Value1503)
Insert(-1198.89,Value1504)
Insert(1051.29,Value1505)
Insert(-781.21,Value1506)
Insert(78.82,Value1507)
Insert(179.25,Value1508)
Insert(108.86,Value1509)
Insert(-1325.98,Value1510)
Insert(440.71,Value1511)
Insert(91.46,Value1512)
Insert(-1413.88,Value1513)
Insert(1003.91,Value1514)
Insert(-263.41,Value1515)
Insert(-905.13,Value1516)
Insert(-197.12,Value1517)
Insert(656.33,Value1518)
Insert(-1392.74,Value1519)
Insert(829.3,Value1520)
Insert(-665.74,Value1521)
Insert(-58.1,Value1522)
Insert(-737.45,Value1523)
Insert(369.72,Value1524)
Insert(-1233.65,Value1525)
Insert(-1261.6,Value1526)
Insert(478.48,Value1527)
Insert(-936.62,Value1528)
Insert(-979.19,Value1529)
Insert(-449.37,Value1530)
Insert(396.52,Value1531)
Insert(-847.32,Value1532)
Insert(-693.48,Value1533)
Insert(-822.26,Value1534)
Insert(-478.02,Value1535)
Insert(-537.27,Value1536)
Insert(1067.24,Value1537)
Insert(-935.52,Value1538)
Insert(-261.07,Value1539)
Insert(-793.21,Value1540)
Insert(-434.7,Value1541)
Insert(-253.97,Value1542)
Insert(-319.4,Value1543)
Insert(578.27,Value1544)
Insert(1264.32,Value1545)
Insert(91.76,Value1546)
Insert(199.33,Value1547)
Insert(708.34,Value1548)
Insert(529.18,Value1549)
Insert(-840.43,Value1550)
Insert(623.56,Value1551)
Insert(-868.43,Value1552)
Insert(29.71,Value1553)
Insert(-314.98,Value1554)
Insert(749.51,Value1555)
Insert(-1091.43,Value1556)
Insert(-871.51,Value1557)
Insert(1480.21,Value1558)
Insert(-846.32,Value1559)
Insert(673.25,Value1560)
Insert(-206.19,Value1561)
Insert(-730.67,Value1562)
Insert(-969.13,Value1563)
Insert(1052.43,Value1564)
Insert(1421.84,Value1565)
Insert(1244.52,Value1566)
Insert(-758.08,Value1567)
Insert(-196.21,Value1568)
Insert(-1261.86,Value1569)
Insert(1112.13,Value1570)
Insert(-268.71,Value1571)
Insert(408.98,Value1572)
Insert(29.75,Value1573)
Insert(784.01,Value1574)
Insert(-980.58,Value1575)
Insert(-662.6,Value1576)
Insert(-751.63,Value1577)
Insert(940.63,Value1578)
Insert(860.19,Value1579)
Insert(-1364.43,Value1580)
Insert(-808.11,Value1581)
Insert(580.49,Value1582)
Insert(1161.07,Value1583)
Insert(536.34,Value1584)
Insert(1153.35,Value1585)
Insert(382.3,Value1586)
Insert(994.85,Value1587)
Insert(-905.02,Value1588)
Insert(314.59,Value1589)
Insert(-1107.42,Value1590)
Insert(-400.6,Value1591)
Insert(-1129.0,Value1592)
Insert(-1494.48,Value1593)
Insert(-676.34,Value1594)
Insert(1.91,Value1595)
Insert(1364.08,Value1596)
Insert(168.81,Value1597)
Insert(409.21,Value1598)
Insert(-1033.66,Value1599)
Insert(-1290.21,Value1600)
Insert(-841.99,Value1601)
Insert(-865.98,Value1602)
Insert(-799.11,Value1603)
Insert(-1464.17,Value1604)
Insert(477.61,Value1605)
Insert(449.63,Value1606)
Insert(1268.33,Value1607)
Insert(-857.31,Value1608)
Insert(972.6,Value1609)
Insert(-1009.54,Value1610)
Insert(-696.48,Value1611)
Insert(-621.39,Value1612)
Insert(892.85,Value1613)
Insert(-1496.91,Value1614)
Insert(541.8,Value1615)
Insert(-142.76,Value1616)
Insert(-948.2,Value1617)
Insert(772.67,Value1618)
Insert(499.36,Value1619)
Insert(883.65,Value1620)
Insert(-395.31,Value1621)
Insert(-737.9,Value1622)
Insert(-284.94,Value1623)
Insert(-1370.67,Value1624)
Insert(1288.29,Value1625)
Insert(-334.4,Value1626)
Insert(-1304.35,Value1627)
Insert(518.48,Value1628)
Insert(-839.19,Value1629)
Insert(-1406.1,Value1630)
Insert(895.06,Value1631)
Insert(1418.65,Value1632)
Insert(-1377.3,Value1633)
Insert(83.95,Value1634)
Insert(-1118.16,Value1635)
Insert(-430.43,Value1636)
Insert(-1250.65,Value1637)
Insert(455.15,Value1638)
Insert(418.47,Value1639)
Insert(-971.2,Value1640)
Insert(29.06,Value1641)
Insert(1020.26,Value1642)
Insert(-53.53,Value1643)
Insert(1419.29,Value1644)
Insert(46.24,Value1645)
Insert(-23.19,Value1646)
Insert(-290.43,Value1647)
Insert(1441.26,Value1648)
Insert(-79.59,Value1649)
Insert(585.35,Value1650)
Insert(-710.0,Value1651)
Insert(82.1,Value1652)
Insert(-653.37,Value1653)
Insert(382.52,Value1654)
Insert(205.46,Value1655)
Insert(31.14,Value1656)
Insert(-322.48,Value1657)
Insert(1496.48,Value1658)
Insert(922.64,Value1659)
Insert(-110.52,Value1660)
Insert(-458.67,Value1661)
Insert(-86.65,Value1662)
Insert(1150.29,Value1663)
Insert(-375.21,Value1664)
Insert(-546.76,Value1665)
Insert(-69.13,Value1666)
Insert(-142.68,Value1667)
Insert(-1249.73,Value1668)
Insert(-352.87,Value1669)
Insert(-214.66,Value1670)
Insert(1427.88,Value1671)
Insert(145.66,Value1672)
Insert(226.05,Value1673)
Insert(-301.11,Value1674)
Insert(678.31,Value1675)
Insert(-846.2,Value1676)
Insert(1339.23,Value1677)
Insert(42.9,Value1678)
Insert(-479.07,Value1679)
Insert(-1024.97,Value1680)
Insert(1134.3,Value1681)
Insert(1376.48,Value1682)
Insert(911.53,Value1683)
Insert(-987.02,Value1684)
Insert(-697.64,Value1685)
Insert(-431.4,Value1686)
Insert(453.56,Value1687)
Insert(419.22,Value1688)
Insert(260.53,Value1689)
Insert(-1173.05,Value1690)
Insert(-1337.09,Value1691)
Insert(-1280.74,Value1692)
Insert(-139.78,Value1693)
Insert(941.04,Value1694)
Insert(-1.55,Value1695)
Insert(-1444.07,Value1696)
Insert(779.24,Value1697)
Insert(-1165.14,Value1698)
Insert(1429.95,Value1699)
Insert(-1251.77,Value1700)
Insert(129.03,Value1701)
Insert(212.19,Value1702)
Insert(-210.43,Value1703)
Insert(-1225.69,Value1704)
Insert(564.01,Value1705)
Insert(-1016.29,Value1706)
Insert(-1285.85,Value1707)
Insert(2.98,Value1708)
Insert(-1118.02,Value1709)
Insert(-1493.26,Value1710)
Insert(1227.59,Value1711)
Insert(-75.42,Value1712)
Insert(-808.52,Value1713)
Insert(-767.47,Value1714)
Insert(-1447.45,Value1715)
Insert(1040.66,Value1716)
Insert(-1328.61,Value1717)
Insert(-28.35,Value1718)
Insert(-984.01,Value1719)
Insert(-114.15,Value1720)
Insert(-1373.28,Value1721)
Insert(-37.69,Value1722)
Insert(1282.78,Value1723)
Insert(928.04,Value1724)
Insert(-1093.31,Value1725)
Insert(387.05,Value1726)
Insert(-1067.29,Value1727)
Insert(1386.75,Value1728)
Insert(-110.75,Value1729)
Insert(-620.29,Value1730)
Insert(1112.44,Value1731)
Insert(1261.71,Value1732)
Insert(-543.27,Value1733)
Insert(879.17,Value1734)
Insert(-436.46,Value1735)
Insert(1018.16,Value1736)
Insert(963.22,Value1737)
Insert(409.38,Value1738)
Insert(-1162.25,Value1739)
Insert(779.7,Value1740)
Insert(-732.19,Value1741)
Insert(-1031.55,Value1742)
Insert(-1488.41,Value1743)
Insert(900.82,Value1744)
Insert(-802.31,Value1745)
Insert(-1014.16,Value1746)
Insert(993.21,Value1747)
Insert(683.86,Value1748)
Insert(886.81,Value1749)
Insert(777.84,Value1750)
Insert(977.4,Value1751)
Insert(-810.83,Value1752)
Insert(1176.95,Value1753)
Insert(1048.34,Value1754)
Insert(-1381.61,Value1755)
Insert(887.73,Value1756)
Insert(-1243.53,Value1757)
Insert(1393.75,Value1758)
Insert(176.75,Value1759)
Insert(-1019.16,Value1760)
Insert(1056.2,Value1761)
Insert(1107.09,Value1762)
Insert(-1027.65,Value1763)
Insert(1481.47,Value1764)
Insert(648.77,Value1765)
Insert(114.69,Value1766)
Insert(-859.62,Value1767)
Insert(-1408.23,Value1768)
Insert(-449.79,Value1769)
Insert(-659.62,Value1770)
Insert(-1495.34,Value1771)
Insert(-65.8,Value1772)
Insert(547.57,Value1773)
Insert(1024.12,Value1774)
Insert(-450.5,Value1775)
Insert(538.46,Value1776)
Insert(1381.58,Value1777)
Insert(-489.91,Value1778)
Insert(-940.01,Value1779)
Insert(-1331.6,Value1780)
Insert(-489.83,Value1781)
Insert(-1268.87,Value1782)
Insert(1393.24,Value1783)
Insert(-693.57,Value1784)
Insert(-89.44,Value1785)
Insert(437.25,Value1786)
Insert(-414.33,Value1787)
Insert(1361.9,Value1788)
Insert(662.47,Value1789)
Insert(763.53,Value1790)
Insert(-961.91,Value1791)
Insert(384.94,Value1792)
Insert(-637.58,Value1793)
Insert(875.51,Value1794)
Insert(-121.11,Value1795)
Insert(361.42,Value1796)
Insert(-561.7,Value1797)
