Insert(-41.41,Value0)
Insert(-246.17,Value1010)
Insert(999.66,Value1011)
Insert(326.46,Value1012)
Insert(-401.71,Value1013)
Insert(-1473.65,Value1014)
Insert(-1493.34,Value1015)
Insert(-187.06,Value1016)
Insert(-1388.69,Value1017)
Insert(358.49,Value1018)
Insert(280.55,Value1019)
Insert(565.3,Value1020)
Insert(-630.4,Value1021)
Insert(114.22,Value1022)
Insert(732.4,Value1023)
Insert(750.19,Value1024)
Insert(3.49,Value1025)
Insert(370.27,Value1026)
Insert(-255.37,Value1027)
Insert(-1460.53,Value1028)
Insert(-723.32,Value1029)
Insert(618.14,Value1030)
Insert(626.12,Value1031)
Insert(-436.73,Value1032)
Insert(247.09,Value1033)
Insert(-534.71,Value1034)
Insert(-1498.53,Value1035)
Insert(1137.98,Value1036)
Insert(1009.45,Value1037)
Insert(-831.52,Value1038)
Insert(-462.18,Value1039)
Insert(-632.37,Value1040)
Insert(1024.87,Value1041)
Insert(-1433.43,Value1042)
Insert(-32.52,Value1043)
Insert(274.85,Value1044)
Insert(-984.82,Value1045)
Insert(663.43,Value1046)
Insert(-229.29,Value1047)
Insert(-341.69,Value1048)
Insert(-1104.49,Value1049)
Insert(-403.1,Value1050)
Insert(-540.27,Value1051)
Insert(362.65,Value1052)
Insert(-338.77,Value1053)
Insert(-1183.43,Value1054)
Insert(-876.36,Value1055)
Insert(-473.5,Value1056)
Insert(-371.82,Value1057)
Insert(-912.07,Value1058)
Insert(119.21,Value1059)
Insert(-801.47,Value1060)
Insert(-344.96,Value1061)
Insert(1010.32,Value1062)
Insert(-862.71,Value1063)
Insert(1082.77,Value1064)
Insert(57.15,Value1065)
Insert(421.44,Value1066)
Insert(-1363.97,Value1067)
Insert(33.08,Value1068)
Insert(448.49,Value1069)
Insert(-831.59,Value1070)
Insert(-414.11,Value1071)
Insert(-0.96,Value1072)
Insert(963.28,Value1073)
Insert(433.26,Value1074)
Insert(775.76,Value1075)
Insert(1170.55,Value1076)
Insert(342.31,Value1077)
Insert(-16.23,Value1078)
Insert(632.69,Value1079)
Insert(-851.89,Value1080)
Insert(-221.62,Value1081)
Insert(1372.33,Value1082)
Insert(1316.63,Value1083)
Insert(766.68,Value1084)
Insert(-1128.94,Value1085)
Insert(-1400.85,Value1086)
Insert(1415.71,Value1087)
Insert(1183.72,Value1088)
Insert(-1200.86,Value1089)
Insert(-203.22,Value1090)
Insert(-1310.34,Value1091)
Insert(-679.66,Value1092)
Insert(462.81,Value1093)
Insert(721.57,Value1094)
Insert(96.2,Value1095)
Insert(-527.21,Value1096)
Insert(-892.55,Value1097)
Insert(-460.18,Value1098)
Insert(1375.68,Value1099)
Insert(-1012.26,Value1100)
Insert(757.16,Value1101)
Insert(248.85,Value1102)
Insert(-1481.51,Value1103)
Insert(1405.32,Value1104)
Insert(388.08,Value1105)
Insert(1439.24,Value1106)
Insert(748.22,Value1107)
Insert(-115.64,Value1108)
Insert(-1219.6,Value1109)
Insert(528.22,Value1110)
Insert(1086.53,Value1111)
Insert(152.49,Value1112)
Insert(-591.93,Value1113)
Insert(-935.82,Value1114)
Insert(208.44,Value1115)
Insert(-26.28,Value1116)
Insert(-172.39,Value1117)
Insert(-1325.1,Value1118)
Insert(1078.93,Value1119)
Insert(-1176.25,Value1120)
Insert(-920.65,Value1121)
Insert(-406.94,Value1122)
Insert(-336.89,Value1123)
Insert(831.69,Value1124)
Insert(-818.74,Value1125)
Insert(427.03,Value1126)
Insert(113.79,Value1127)
Insert(-356.87,Value1128)
Insert(643.83,Value1129)
Insert(60.54,Value1130)
Insert(-199.94,Value1131)
Insert(-1007.44,Value1132)
Insert(582.28,Value1133)
Insert(-1283.96,Value1134)
Insert(71.13,Value1135)
Insert(702.92,Value1136)
Insert(-148.29,Value1137)
Insert(-519.45,Value1138)
Insert(1435.78,Value1139)
Insert(1103.11,Value1140)
Insert(98.17,Value1141)
Insert(729.9,Value1142)
Insert(-642.4,Value1143)
Insert(1060.3,Value1144)
Insert(674.66,Value1145)
Insert(138.08,Value1146)
Insert(-754.7,Value1147)
Insert(-23.25,Value1148)
Insert(1121.53,Value1149)
Insert(24.88,Value1150)
Insert(-1082.41,Value1151)
Insert(-854.31,Value1152)
Insert(-1076.44,Value1153)
Insert(-268.8,Value1154)
Insert(1249.38,Value1155)
Insert(895.48,Value1156)
Insert(724.34,Value1157)
Insert(880.54,Value1158)
Insert(-1168.24,Value1159)
Insert(651.07,Value1160)
Insert(1037.1,Value1161)
Insert(55.47,Value1162)
Insert(-1460.07,Value1163)
Insert(305.84,Value1164)
Insert(469.98,Value1165)
Insert(-406.75,Value1166)
Insert(-598.7,Value1167)
Insert(387.38,Value1168)
Insert(1015.58,Value1169)
Insert(1331.59,Value1170)
Insert(1223.71,Value1171)
Insert(447.7,Value1172)
Insert(-211.31,Value1173)
Insert(-737.13,Value1174)
Insert(-28.18,Value1175)
Insert(-299.39,Value1176)
Insert(849.2,Value1177)
Insert(-1409.65,Value1178)
Insert(-473.5,Value1179)
Insert(398.06,Value1180)
Insert(-942.49,Value1181)
Insert(294.23,Value1182)
Insert(704.01,Value1183)
Insert(-378.74,Value1184)
Insert(1191.27,Value1185)
Insert(1435.88,Value1186)
Insert(143.36,Value1187)
Insert(-175.1,Value1188)
Insert(-180.5,Value1189)
Insert(-1456.02,Value1190)
Insert(-28.42,Value1191)
Insert(-187.55,Value1192)
Insert(-427.82,Value1193)
Insert(691.21,Value1194)
Insert(368.43,Value1195)
Insert(-817.6,Value1196)
Insert(1132.68,Value1197)
Insert(708.68,Value1198)
Insert(433.46,Value1199)
Insert(-600.34,Value1200)
Insert(41.85,Value1201)
Insert(-1009.47,Value1202)
Insert(-896.82,Value1203)
Insert(665.38,Value1204)
Insert(812.35,Value1205)
Insert(11.75,Value1206)
Insert(515.49,Value1207)
Insert(1391.35,Value1208)
Insert(-412.39,Value1209)
Insert(-876.97,Value1210)
Insert(-102.25,Value1211)
Insert(-678.36,Value1212)
Insert(-804.95,Value1213)
Insert(-1481.75,Value1214)
Insert(-618.29,Value1215)
Insert(-1120.4,Value1216)
Insert(-406.63,Value1217)
Insert(-225.07,Value1218)
Insert(-1300.54,Value1219)
Insert(-687.23,Value1220)
Insert(-1359.89,Value1221)
Insert(-738.31,Value1222)
Insert(-1427.02,Value1223)
Insert(-1381.99,Value1224)
Insert(488.65,Value1225)
Insert(-71.44,Value1226)
Insert(40.01,Value1227)
Insert(712.84,Value1228)
Insert(-436.84,Value1229)
Insert(-20.98,Value1230)
Insert(1199.72,Value1231)
Insert(-1417.95,Value1232)
Insert(74.14,Value1233)
Insert(-603.99,Value1234)
Insert(-822.35,Value1235)
Insert(609.69,Value1236)
Insert(588.78,Value1237)
Insert(-236.19,Value1238)
Insert(931.96,Value1239)
Insert(-263.54,Value1240)
Insert(410.94,Value1241)
Insert(-407.19,Value1242)
Insert(-332.21,Value1243)
Insert(-1488.17,Value1244)
Insert(1457.83,Value1245)
Insert(-740.68,Value1246)
Insert(-941.46,Value1247)
Insert(255.1,Value1248)
Insert(561.31,Value1249)
Insert(805.44,Value1250)
Insert(-1214.94,Value1251)
Insert(798.09,Value1252)
Insert(602.39,Value1253)
Insert(265.33,Value1254)
Insert(34.65,Value1255)
Insert(-40.43,Value1256)
Insert(-1410.39,Value1257)
Insert(-540.06,Value1258)
Insert(866.0,Value1259)
Insert(864.15,Value1260)
Insert(-1169.66,Value1261)
Insert(156.88,Value1262)
Insert(394.06,Value1263)
Insert(9.63,Value1264)
Insert(-1296.89,Value1265)
Insert(981.11,Value1266)
Insert(1221.78,Value1267)
Insert(-296.39,Value1268)
Insert(-452.34,Value1269)
Insert(763.05,Value1270)
Insert(-1088.98,Value1271)
Insert(-268.16,Value1272)
Insert(1443.06,Value1273)
Insert(-1177.43,Value1274)
Insert(-582.91,Value1275)
Insert(-1352.85,Value1276)
Insert(1345.69,Value1277)
Insert(-1230.97,Value1278)
Insert(1196.97,Value1279)
Insert(124.95,Value1280)
Insert(86.59,Value1281)
Insert(-6.82,Value1282)
Insert(835.67,Value1283)
Insert(1398.26,Value1284)
Insert(716.97,Value1285)
Insert(-37.28,Value1286)
Insert(-1470.29,Value1287)
Insert(1369.48,Value1288)
Insert(559.27,Value1289)
Insert(1129.18,Value1290)
Insert(173.19,Value1291)
Insert(906.98,Value1292)
Insert(851.52,Value1293)
Insert(1306.43,Value1294)
Insert(-1074.55,Value1295)
Insert(1191.91,Value1296)
Insert(246.53,Value1297)
Insert(1268.9,Value1298)
Insert(-1248.63,Value1299)
Insert(-518.03,Value1300)
Insert(-295.58,Value1301)
Insert(856.41,Value1302)
Insert(-391.24,Value1303)
Insert(-903.45,Value1304)
Insert(-85.74,Value1305)
Insert(1341.02,Value1306)
Insert(-52.66,Value1307)
Insert(1205.5,Value1308)
Insert(-1297.46,Value1309)
Insert(-580.09,Value1310)
Insert(-1326.72,Value1311)
Insert(-567.95,Value1312)
Insert(1241.69,Value1313)
Insert(395.33,Value1314)
Insert(-1438.77,Value1315)
Insert(809.68,Value1316)
Insert(396.71,Value1317)
Insert(-1140.97,Value1318)
Insert(-563.83,Value1319)
Insert(-94.22,Value1320)
Insert(1410.2,Value1321)
Insert(307.68,Value1322)
Insert(-1160.59,Value1323)
Insert(-376.57,Value1324)
Insert(-546.45,Value1325)
Insert(1273.45,Value1326)
Insert(457.74,Value1327)
Insert(881.41,Value1328)
Insert(963.52,Value1329)
Insert(1448.37,Value1330)
Insert(708.83,Value1331)
Insert(-893.68,Value1332)
Insert(-622.37,Value1333)
Insert(-142.92,Value1334)
Insert(-274.94,Value1335)
Insert(547.59,Value1336)
Insert(638.31,Value1337)
Insert(818.92,Value1338)
Insert(-777.75,Value1339)
Insert(567.24,Value1340)
Insert(340.33,Value1341)
Insert(-680.04,Value1342)
Insert(-433.69,Value1343)
Insert(578.18,Value1344)
Insert(380.28,Value1345)
Insert(-197.09,Value1346)
Insert(-711.37,Value1347)
Insert(482.76,Value1348)
Insert(-1165.86,Value1349)
Insert(-202.21,Value1350)
Insert(358.64,Value1351)
Insert(-1018.79,Value1352)
Insert(1451.68,Value1353)
Insert(280.33,Value1354)
Insert(234.56,Value1355)
Insert(-1146.95,Value1356)
Insert(-446.86,Value1357)
Insert(-1131.14,Value1358)
Insert(-1345.84,Value1359)
Insert(872.4,Value1360)
Insert(1142.91,Value1361)
Insert(296.38,Value1362)
Insert(100.91,Value1363)
Insert(-839.94,Value1364)
Insert(823.72,Value1365)
Insert(-107.59,Value1366)
Insert(-211.38,Value1367)
Insert(-111.07,Value1368)
Insert(-360.2,Value1369)
Insert(879.02,Value1370)
Insert(266.61,Value1371)
Insert(-335.84,Value1372)
Insert(1086.91,Value1373)
Insert(-1317.66,Value1374)
Insert(-654.78,Value1375)
Insert(-338.56,Value1376)
Insert(-1263.16,Value1377)
Insert(475.98,Value1378)
Insert(-845.72,Value1379)
Insert(-705.83,Value1380)
Insert(1473.83,Value1381)
Insert(482.69,Value1382)
Insert(1407.87,Value1383)
Insert(-1179.16,Value1384)
Insert(-673.98,Value1385)
Insert(1441.44,Value1386)
Insert(-830.7,Value1387)
Insert(-539.8,Value1388)
Insert(-588.0,Value1389)
Insert(1447.81,Value1390)
Insert(840.44,Value1391)
Insert(-379.85,Value1392)
Insert(-727.32,Value1393)
Insert(-765.8,Value1394)
Insert(1313.74,Value1395)
Insert(-493.69,Value1396)
Insert(411.69,Value1397)
Insert(1252.44,Value1398)
Insert(-561.98,Value1399)
Insert(1115.25,Value1400)
Insert(-50.57,Value1401)
Insert(20.46,Value1402)
Insert(1388.0,Value1403)
Insert(-1241.86,Value1404)
Insert(1003.21,Value1405)
Insert(-799.28,Value1406)
Insert(1357.85,Value1407)
Insert(-27.86,Value1408)
Insert(-404.64,Value1409)
Insert(428.0,Value1410)
Insert(105.89,Value1411)
Insert(110.6,Value1412)
Insert(1356.83,Value1413)
Insert(-687.12,Value1414)
Insert(-61.39,Value1415)
Insert(-829.53,Value1416)
Insert(635.83,Value1417)
Insert(-1196.33,Value1418)
Insert(-60.85,Value1419)
Insert(617.3,Value1420)
Insert(788.85,Value1421)
Insert(1376.04,Value1422)
Insert(-734.0,Value1423)
Insert(-48.04,Value1424)
Insert(-934.91,Value1425)
Insert(-486.12,Value1426)
Insert(1296.9,Value1427)
Insert(-876.1,Value1428)
Insert(-104.71,Value1429)
Insert(-191.58,Value1430)
Insert(424.24,Value1431)
Insert(562.84,Value1432)
Insert(25.24,Value1433)
Insert(-1025.24,Value1434)
Insert(-573.37,Value1435)
Insert(-218.22,Value1436)
Insert(1069.64,Value1437)
Insert(-186.97,Value1438)
Insert(-629.58,Value1439)
Insert(1247.64,Value1440)
Insert(-408.14,Value1441)
Insert(-346.93,Value1442)
Insert(-584.87,Value1443)
Insert(-627.62,Value1444)
Insert(-1398.69,Value1445)
Insert(150.8,Value1446)
Insert(-1075.84,Value1447)
Insert(-1025.21,Value1448)
Insert(127.89,Value1449)
Insert(789.46,Value1450)
Insert(1136.69,Value1451)
Insert(1051.31,Value1452)
Insert(422.14,Value1453)
Insert(118.46,Value1454)
Insert(169.85,Value1455)
Insert(786.93,Value1456)
Insert(456.46,Value1457)
Insert(-246.65,Value1458)
Insert(-217.75,Value1459)
Insert(-751.34,Value1460)
Insert(146.46,Value1461)
Insert(963.7,Value1462)
Insert(-1356.76,Value1463)
Insert(818.93,Value1464)
Insert(1169.41,Value1465)
Insert(1166.24,Value1466)
Insert(-233.75,Value1467)
Insert(1364.77,Value1468)
Insert(882.43,Value1469)
Insert(1156.34,Value1470)
Insert(88.48,Value1471)
Insert(-1491.46,Value1472)
Insert(-553.34,Value1473)
Insert(-1123.76,Value1474)
Insert(-144.71,Value1475)
Insert(-339.77,Value1476)
Insert(837.44,Value1477)
Insert(-1252.19,Value1478)
Insert(-1369.26,Value1479)
Insert(55.02,Value1480)
Insert(867.31,Value1481)
Insert(-872.83,Value1482)
Insert(-1055.36,Value1483)
Insert(265.61,Value1484)
Insert(564.65,Value1485)
Insert(-934.31,Value1486)
Insert(760.52,Value1487)
Insert(910.54,Value1488)
Insert(828.77,Value1489)
Insert(867.47,Value1490)
Insert(-267.81,Value1491)
Insert(667.86,Value1492)
Insert(-470.38,Value1493)
Insert(1256.02,Value1494)
Insert(934.65,Value1495)
Insert(99.2,Value1496)
Insert(-1126.4,Value1497)
Insert(919.47,Value1498)
Insert(599.82,Value1499)
Insert(481.47,Value1500)
Insert(-1360.58,Value1501)
Insert(-878.3,Value1502)
Insert(1176.35,Value1503)
Insert(131.77,Value1504)
Insert(714.67,Value1505)
Insert(-1263.97,Value1506)
Insert(395.65,Value1507)
Insert(49.86,Value1508)
Insert(1363.62,Value1509)
Insert(-700.87,Value1510)
Insert(-690.34,Value1511)
Insert(1465.34,Value1512)
Insert(-194.36,Value1513)
Insert(368.79,Value1514)
Insert(-884.96,Value1515)
Insert(990.84,Value1516)
Insert(-40.6,Value1517)
Insert(577.57,Value1518)
Insert(-859.2,Value1519)
Insert(-1343.4,Value1520)
Insert(339.28,Value1521)
Insert(-1029.16,Value1522)
Insert(193.52,Value1523)
Insert(681.4,Value1524)
Insert(-726.74,Value1525)
Insert(-831.0,Value1526)
Insert(929.25,Value1527)
Insert(1105.33,Value1528)
Insert(662.47,Value1529)
Insert(1003.24,Value1530)
Insert(-759.98,Value1531)
Insert(1196.28,Value1532)
Insert(1247.72,Value1533)
Insert(1194.05,Value1534)
Insert(517.37,Value1535)
Insert(154.17,Value1536)
Insert(297.03,Value1537)
Insert(670.77,Value1538)
Insert(465.66,Value1539)
Insert(-143.63,Value1540)
Insert(-370.62,Value1541)
Insert(-1255.24,Value1542)
Insert(-881.15,Value1543)
Insert(7.41,Value1544)
Insert(772.24,Value1545)
Insert(898.1,Value1546)
Insert(212.83,Value1547)
Insert(84.3,Value1548)
Insert(1474.44,Value1549)
Insert(632.76,Value1550)
Insert(-152.45,Value1551)
Insert(758.77,Value1552)
Insert(891.38,Value1553)
Insert(-224.98,Value1554)
Insert(1315.28,Value1555)
Insert(-686.97,Value1556)
Insert(-1209.29,Value1557)
Insert(-264.88,Value1558)
Insert(-528.96,Value1559)
Insert(-829.93,Value1560)
Insert(-529.88,Value1561)
Insert(1202.75,Value1562)
Insert(-1292.49,Value1563)
Insert(45.81,Value1564)
Insert(-660.7,Value1565)
Insert(1070.18,Value1566)
Insert(1256.52,Value1567)
Insert(-347.03,Value1568)
Insert(-726.16,Value1569)
Insert(1171.87,Value1570)
Insert(-1111.72,Value1571)
Insert(567.06,Value1572)
Insert(-1417.61,Value1573)
Insert(-856.8,Value1574)
Insert(471.97,Value1575)
Insert(151.0,Value1576)
Insert(600.66,Value1577)
Insert(57.84,Value1578)
Insert(-1032.6,Value1579)
Insert(1099.17,Value1580)
Insert(6.39,Value1581)
Insert(-1422.92,Value1582)
Insert(-330.91,Value1583)
Insert(-841.35,Value1584)
Insert(251.36,Value1585)
Insert(-715.12,Value1586)
Insert(-1457.77,Value1587)
Insert(1460.94,Value1588)
Insert(1060.2,Value1589)
Insert(833.17,Value1590)
Insert(1360.84,Value1591)
Insert(917.53,Value1592)
Insert(1374.2,Value1593)
Insert(-526.35,Value1594)
Insert(-1022.69,Value1595)
Insert(-1348.71,Value1596)
Insert(-1064.85,Value1597)
Insert(1096.84,Value1598)
Insert(-248.66,Value1599)
Insert(-1290.47,Value1600)
Insert(-434.75,Value1601)
Insert(1438.3,Value1602)
Insert(-1139.52,Value1603)
Insert(1348.73,Value1604)
Insert(-758.71,Value1605)
Insert(974.03,Value1606)
Insert(-34.47,Value1607)
Insert(1167.82,Value1608)
Insert(-444.84,Value1609)
Insert(593.52,Value1610)
Insert(-1206.05,Value1611)
Insert(72.55,Value1612)
Insert(1233.06,Value1613)
Insert(938.53,Value1614)
Insert(-1254.67,Value1615)
Insert(-256.8,Value1616)
Insert(-35.55,Value1617)
Insert(-924.33,Value1618)
Insert(-563.14,Value1619)
Insert(-716.21,Value1620)
Insert(1003.51,Value1621)
Insert(1278.55,Value1622)
Insert(-1484.53,Value1623)
Insert(-907.28,Value1624)
Insert(-1319.84,Value1625)
Insert(-199.96,Value1626)
Insert(1405.67,Value1627)
Insert(-1292.56,Value1628)
Insert(307.6,Value1629)
Insert(1374.11,Value1630)
Insert(14.73,Value1631)
Insert(307.03,Value1632)
Insert(-225.81,Value1633)
Insert(601.83,Value1634)
Insert(296.64,Value1635)
Insert(710.23,Value1636)
Insert(258.48,Value1637)
Insert(1344.05,Value1638)
Insert(447.52,Value1639)
Insert(1108.35,Value1640)
Insert(245.66,Value1641)
Insert(-1398.72,Value1642)
Insert(222.02,Value1643)
Insert(-537.08,Value1644)
Insert(-1410.95,Value1645)
Insert(1426.06,Value1646)
Insert(-934.22,Value1647)
Insert(-642.71,Value1648)
Insert(476.92,Value1649)
Insert(1453.09,Value1650)
Insert(-270.58,Value1651)
Insert(198.69,Value1652)
Insert(1181.66,Value1653)
Insert(314.81,Value1654)
Insert(1466.92,Value1655)
Insert(-257.69,Value1656)
Insert(1224.77,Value1657)
Insert(1303.84,Value1658)
Insert(-1336.91,Value1659)
Insert(-109.62,Value1660)
Insert(-285.62,Value1661)
Insert(-650.43,Value1662)
Insert(1346.97,Value1663)
Insert(-832.93,Value1664)
Insert(178.52,Value1665)
Insert(-149.23,Value1666)
Insert(-134.06,Value1667)
Insert(-535.44,Value1668)
Insert(1044.68,Value1669)
Insert(107.12,Value1670)
Insert(1306.7,Value1671)
Insert(383.9,Value1672)
Insert(562.29,Value1673)
Insert(411.47,Value1674)
Insert(-220.98,Value1675)
Insert(-965.65,Value1676)
Insert(101.08,Value1677)
Insert(-241.76,Value1678)
Insert(-704.26,Value1679)
Insert(373.79,Value1680)
Insert(-1052.18,Value1681)
Insert(742.62,Value1682)
Insert(-423.12,Value1683)
Insert(-631.39,Value1684)
Insert(-583.24,Value1685)
Insert(-333.98,Value1686)
Insert(956.28,Value1687)
Insert(-613.98,Value1688)
Insert(-1085.14,Value1689)
Insert(-118.49,Value1690)
Insert(-1499.47,Value1691)
Insert(951.94,Value1692)
Insert(-170.63,Value1693)
Insert(1347.49,Value1694)
Insert(339.42,Value1695)
Insert(-880.47,Value1696)
Insert(670.06,Value1697)
Insert(-820.47,Value1698)
Insert(-286.52,Value1699)
Insert(1216.02,Value1700)
Insert(23.79,Value1701)
Insert(1052.44,Value1702)
Insert(290.23,Value1703)
Insert(115.41,Value1704)
Insert(-186.4,Value1705)
Insert(1057.07,Value1706)
Insert(1468.09,Value1707)
Insert(-900.01,Value1708)
Insert(1027.51,Value1709)
Insert(615.42,Value1710)
Insert(948.89,Value1711)
Insert(1439.57,Value1712)
Insert(-100.13,Value1713)
Insert(-110.85,Value1714)
Insert(-968.8,Value1715)
Insert(1271.07,Value1716)
Insert(934.55,Value1717)
Insert(344.66,Value1718)
Insert(-685.18,Value1719)
Insert(1358.34,Value1720)
Insert(-331.51,Value1721)
Insert(-479.99,Value1722)
Insert(1285.06,Value1723)
Insert(61.45,Value1724)
Insert(1295.92,Value1725)
Insert(375.03,Value1726)
Insert(-1429.73,Value1727)
Insert(-163.83,Value1728)
Insert(342.98,Value1729)
Insert(828.89,Value1730)
Insert(1279.15,Value1731)
Insert(-855.07,Value1732)
Insert(1010.44,Value1733)
Insert(0.27,Value1734)
Insert(1346.37,Value1735)
Insert(-677.03,Value1736)
Insert(-130.15,Value1737)
Insert(66.83,Value1738)
Insert(-22.42,Value1739)
Insert(755.99,Value1740)
Insert(-705.7,Value1741)
Insert(855.95,Value1742)
Insert(975.73,Value1743)
Insert(1049.85,Value1744)
Insert(352.72,Value1745)
Insert(1267.25,Value1746)
Insert(1217.96,Value1747)
Insert(-938.38,Value1748)
Insert(-835.26,Value1749)
Insert(1479.03,Value1750)
Insert(-605.54,Value1751)
Insert(556.6,Value1752)
Insert(1248.91,Value1753)
Insert(-1188.44,Value1754)
Insert(287.42,Value1755)
Insert(490.27,Value1756)
Insert(-1072.68,Value1757)
Insert(974.96,Value1758)
Insert(-471.13,Value1759)
Insert(-288.91,Value1760)
Insert(1155.78,Value1761)
Insert(-1000.88,Value1762)
Insert(-694.52,Value1763)
Insert(-788.6,Value1764)
Insert(843.41,Value1765)
Insert(201.8,Value1766)
Insert(632.45,Value1767)
Insert(-1488.24,Value1768)
Insert(60.49,Value1769)
Insert(638.44,Value1770)
Insert(78.64,Value1771)
Insert(451.55,Value1772)
Insert(-392.56,Value1773)
Insert(391.11,Value1774)
Insert(675.17,Value1775)
Insert(-88.91,Value1776)
Insert(263.82,Value1777)
Insert(647.82,Value1778)
Insert(426.07,Value1779)
Insert(1443.24,Value1780)
Insert(-1415.11,Value1781)
Insert(321.37,Value1782)
Insert(-939.98,Value1783)
Insert(619.01,Value1784)
Insert(623.32,Value1785)
Insert(-673.95,Value1786)
Insert(-377.62,Value1787)
Insert(11.36,Value1788)
Insert(348.11,Value1789)
Insert(-1465.44,Value1790)
Insert(1385.37,Value1791)
Insert(1302.32,Value1792)
Insert(894.27,Value1793)
Insert(-1195.09,Value1794)
Insert(-1379.45,Value1795)
Insert(20.32,Value1796)
Insert(-148.27,Value1797)
Insert(1412.19,Value1798)
